# T=300.0 K, eta=0.010 g/cm s, D=0.2197 mu^2/s, D_r=0.1648 rad^2/s, tmax=1000.0 s, dt=0.020 s, seed=98, <v>=20.0 mu/s, <t>= 1.00 s, lambda_T=0.020, run=True, tumble=True, tbm=False, rbm=True
0.02	1.600000e-01
0.04	6.334955e-01
0.06	1.414106e+00
0.08	2.495598e+00
0.10	3.871824e+00
0.12	5.536794e+00
0.14	7.484607e+00
0.16	9.709441e+00
0.18	1.220559e+01
0.20	1.496748e+01
0.22	1.798963e+01
0.24	2.126669e+01
0.26	2.479338e+01
0.28	2.856453e+01
0.30	3.257517e+01
0.32	3.682034e+01
0.34	4.129532e+01
0.36	4.599542e+01
0.38	5.091598e+01
0.40	5.605243e+01
0.42	6.140033e+01
0.44	6.695533e+01
0.46	7.271321e+01
0.48	7.866983e+01
0.50	8.482112e+01
0.52	9.116311e+01
0.54	9.769190e+01
0.56	1.044036e+02
0.58	1.112944e+02
0.60	1.183606e+02
0.62	1.255984e+02
0.64	1.330041e+02
0.66	1.405744e+02
0.68	1.483057e+02
0.70	1.561948e+02
0.72	1.642384e+02
0.74	1.724331e+02
0.76	1.807758e+02
0.78	1.892636e+02
0.80	1.978935e+02
0.82	2.066623e+02
0.84	2.155673e+02
0.86	2.246054e+02
0.88	2.337738e+02
0.90	2.430696e+02
0.92	2.524902e+02
0.94	2.620327e+02
0.96	2.716945e+02
0.98	2.814728e+02
1.00	2.913651e+02
1.02	3.013689e+02
1.04	3.114818e+02
1.06	3.217013e+02
1.08	3.320251e+02
1.10	3.424511e+02
1.12	3.529769e+02
1.14	3.636004e+02
1.16	3.743195e+02
1.18	3.851322e+02
1.20	3.960363e+02
1.22	4.070299e+02
1.24	4.181112e+02
1.26	4.292782e+02
1.28	4.405292e+02
1.30	4.518623e+02
1.32	4.632758e+02
1.34	4.747678e+02
1.36	4.863369e+02
1.38	4.979811e+02
1.40	5.096990e+02
1.42	5.214889e+02
1.44	5.333493e+02
1.46	5.452786e+02
1.48	5.572751e+02
1.50	5.693375e+02
1.52	5.814641e+02
1.54	5.936536e+02
1.56	6.059045e+02
1.58	6.182155e+02
1.60	6.305853e+02
1.62	6.430126e+02
1.64	6.554962e+02
1.66	6.680349e+02
1.68	6.806275e+02
1.70	6.932727e+02
1.72	7.059695e+02
1.74	7.187167e+02
1.76	7.315135e+02
1.78	7.443586e+02
1.80	7.572512e+02
1.82	7.701904e+02
1.84	7.831751e+02
1.86	7.962047e+02
1.88	8.092782e+02
1.90	8.223950e+02
1.92	8.355542e+02
1.94	8.487549e+02
1.96	8.619963e+02
1.98	8.752775e+02
2.00	8.885976e+02
2.02	9.019557e+02
2.04	9.153508e+02
2.06	9.287821e+02
2.08	9.422486e+02
2.10	9.557492e+02
2.12	9.692829e+02
2.14	9.828489e+02
2.16	9.964462e+02
2.18	1.010074e+03
2.20	1.023732e+03
2.22	1.037418e+03
2.24	1.051133e+03
2.26	1.064875e+03
2.28	1.078644e+03
2.30	1.092438e+03
2.32	1.106258e+03
2.34	1.120102e+03
2.36	1.133970e+03
2.38	1.147861e+03
2.40	1.161774e+03
2.42	1.175708e+03
2.44	1.189664e+03
2.46	1.203640e+03
2.48	1.217636e+03
2.50	1.231650e+03
2.52	1.245684e+03
2.54	1.259735e+03
2.56	1.273804e+03
2.58	1.287890e+03
2.60	1.301993e+03
2.62	1.316111e+03
2.64	1.330245e+03
2.66	1.344394e+03
2.68	1.358557e+03
2.70	1.372734e+03
2.72	1.386925e+03
2.74	1.401129e+03
2.76	1.415346e+03
2.78	1.429575e+03
2.80	1.443815e+03
2.82	1.458067e+03
2.84	1.472330e+03
2.86	1.486603e+03
2.88	1.500887e+03
2.90	1.515181e+03
2.92	1.529484e+03
2.94	1.543797e+03
2.96	1.558118e+03
2.98	1.572449e+03
3.00	1.586787e+03
3.02	1.601134e+03
3.04	1.615488e+03
3.06	1.629850e+03
3.08	1.644219e+03
3.10	1.658595e+03
3.12	1.672977e+03
3.14	1.687366e+03
3.16	1.701760e+03
3.18	1.716161e+03
3.20	1.730566e+03
3.22	1.744977e+03
3.24	1.759392e+03
3.26	1.773811e+03
3.28	1.788235e+03
3.30	1.802662e+03
3.32	1.817093e+03
3.34	1.831526e+03
3.36	1.845963e+03
3.38	1.860403e+03
3.40	1.874845e+03
3.42	1.889290e+03
3.44	1.903738e+03
3.46	1.918188e+03
3.48	1.932640e+03
3.50	1.947094e+03
3.52	1.961550e+03
3.54	1.976008e+03
3.56	1.990468e+03
3.58	2.004929e+03
3.60	2.019392e+03
3.62	2.033856e+03
3.64	2.048321e+03
3.66	2.062787e+03
3.68	2.077254e+03
3.70	2.091721e+03
3.72	2.106189e+03
3.74	2.120658e+03
3.76	2.135126e+03
3.78	2.149595e+03
3.80	2.164065e+03
3.82	2.178535e+03
3.84	2.193007e+03
3.86	2.207480e+03
3.88	2.221952e+03
3.90	2.236426e+03
3.92	2.250899e+03
3.94	2.265373e+03
3.96	2.279846e+03
3.98	2.294319e+03
4.00	2.308791e+03
4.02	2.323262e+03
4.04	2.337731e+03
4.06	2.352200e+03
4.08	2.366666e+03
4.10	2.381131e+03
4.12	2.395593e+03
4.14	2.410054e+03
4.16	2.424512e+03
4.18	2.438967e+03
4.20	2.453420e+03
4.22	2.467870e+03
4.24	2.482319e+03
4.26	2.496764e+03
4.28	2.511208e+03
4.30	2.525649e+03
4.32	2.540087e+03
4.34	2.554523e+03
4.36	2.568957e+03
4.38	2.583387e+03
4.40	2.597815e+03
4.42	2.612240e+03
4.44	2.626662e+03
4.46	2.641081e+03
4.48	2.655496e+03
4.50	2.669907e+03
4.52	2.684316e+03
4.54	2.698720e+03
4.56	2.713120e+03
4.58	2.727516e+03
4.60	2.741907e+03
4.62	2.756294e+03
4.64	2.770676e+03
4.66	2.785053e+03
4.68	2.799425e+03
4.70	2.813792e+03
4.72	2.828152e+03
4.74	2.842508e+03
4.76	2.856857e+03
4.78	2.871200e+03
4.80	2.885537e+03
4.82	2.899867e+03
4.84	2.914191e+03
4.86	2.928510e+03
4.88	2.942822e+03
4.90	2.957127e+03
4.92	2.971427e+03
4.94	2.985722e+03
4.96	3.000010e+03
4.98	3.014293e+03
5.00	3.028570e+03
5.02	3.042841e+03
5.04	3.057107e+03
5.06	3.071368e+03
5.08	3.085623e+03
5.10	3.099874e+03
5.12	3.114120e+03
5.14	3.128361e+03
5.16	3.142597e+03
5.18	3.156830e+03
5.20	3.171059e+03
5.22	3.185283e+03
5.24	3.199504e+03
5.26	3.213721e+03
5.28	3.227935e+03
5.30	3.242146e+03
5.32	3.256354e+03
5.34	3.270560e+03
5.36	3.284762e+03
5.38	3.298962e+03
5.40	3.313160e+03
5.42	3.327355e+03
5.44	3.341548e+03
5.46	3.355739e+03
5.48	3.369929e+03
5.50	3.384116e+03
5.52	3.398302e+03
5.54	3.412487e+03
5.56	3.426669e+03
5.58	3.440851e+03
5.60	3.455031e+03
5.62	3.469210e+03
5.64	3.483387e+03
5.66	3.497564e+03
5.68	3.511739e+03
5.70	3.525912e+03
5.72	3.540085e+03
5.74	3.554255e+03
5.76	3.568424e+03
5.78	3.582592e+03
5.80	3.596758e+03
5.82	3.610922e+03
5.84	3.625085e+03
5.86	3.639247e+03
5.88	3.653407e+03
5.90	3.667567e+03
5.92	3.681726e+03
5.94	3.695885e+03
5.96	3.710042e+03
5.98	3.724200e+03
6.00	3.738357e+03
6.02	3.752513e+03
6.04	3.766670e+03
6.06	3.780826e+03
6.08	3.794982e+03
6.10	3.809138e+03
6.12	3.823293e+03
6.14	3.837449e+03
6.16	3.851605e+03
6.18	3.865760e+03
6.20	3.879915e+03
6.22	3.894070e+03
6.24	3.908225e+03
6.26	3.922379e+03
6.28	3.936532e+03
6.30	3.950684e+03
6.32	3.964836e+03
6.34	3.978986e+03
6.36	3.993134e+03
6.38	4.007281e+03
6.40	4.021426e+03
6.42	4.035570e+03
6.44	4.049710e+03
6.46	4.063849e+03
6.48	4.077985e+03
6.50	4.092118e+03
6.52	4.106247e+03
6.54	4.120373e+03
6.56	4.134496e+03
6.58	4.148614e+03
6.60	4.162729e+03
6.62	4.176839e+03
6.64	4.190945e+03
6.66	4.205047e+03
6.68	4.219143e+03
6.70	4.233235e+03
6.72	4.247321e+03
6.74	4.261403e+03
6.76	4.275479e+03
6.78	4.289550e+03
6.80	4.303615e+03
6.82	4.317676e+03
6.84	4.331730e+03
6.86	4.345780e+03
6.88	4.359823e+03
6.90	4.373861e+03
6.92	4.387892e+03
6.94	4.401917e+03
6.96	4.415936e+03
6.98	4.429948e+03
7.00	4.443953e+03
7.02	4.457950e+03
7.04	4.471940e+03
7.06	4.485921e+03
7.08	4.499894e+03
7.10	4.513858e+03
7.12	4.527814e+03
7.14	4.541761e+03
7.16	4.555698e+03
