2.4	322.08158	392.40506	187.41588	322.01837	392.20148	187.48209
2.42	322.08158	392.40506	187.7018	321.72393	391.89748	187.01866
2.44	322.08158	390.99859	185.26166	321.42117	391.59576	186.56021
2.46	320.67511	390.99859	185.71683	321.11514	391.29886	186.11187
2.48	320.67511	390.99859	185.96067	320.8143	391.00643	185.67223
2.5	320.67511	390.99859	185.46037	320.52546	390.7157	185.23645
2.52	320.67511	390.99859	185.14425	320.2543	390.42385	184.80096
2.54	319.26864	389.59212	185.29091	320.00765	390.13032	184.36426
2.56	319.26864	389.59212	183.93858	319.79385	389.83726	183.92819
2.58	319.26864	389.59212	183.34745	319.6171	389.54441	183.50001
2.6	319.26864	389.59212	182.90819	319.47741	389.24952	183.08806
2.62	319.26864	389.59212	181.48878	319.37191	388.95077	182.69964
2.64	319.26864	388.18565	181.65439	319.29605	388.64903	182.33928
2.66	319.26864	388.18565	182.77649	319.24439	388.34847	182.00391
2.68	319.26864	388.18565	180.73372	319.21126	388.05142	181.68623
2.7	319.26864	386.77918	180.00691	319.19114	387.75887	181.38085
2.72	319.26864	388.18565	183.20675	319.17897	387.47105	181.07654
2.74	319.26864	386.77918	181.17713	319.17029	387.18408	180.75629
2.76	319.26864	386.77918	179.914	319.16134	386.89603	180.41318
2.78	319.26864	386.77918	180.41476	319.14917	386.60363	180.04471
2.8	319.26864	386.77918	181.10899	319.13167	386.30267	179.64677
2.82	319.26864	386.77918	180.52985	319.1077	385.99037	179.21851
2.84	319.26864	385.37271	177.2239	319.07723	385.66775	178.76909
2.86	319.26864	385.37271	178.74621	319.04152	385.34029	178.31456
2.88	319.26864	385.37271	176.51559	319.00337	385.01299	177.86508
2.9	319.26864	383.96624	176.195	318.96739	384.69111	177.42921
2.92	317.86217	383.96624	177.01902	318.9403	384.3809	177.00729
2.94	317.86217	383.96624	178.87424	318.92938	384.08466	176.59128
2.96	319.26864	383.96624	175.66018	318.93509	383.8014	176.1746
2.98	319.26864	383.96624	175.14489	318.95127	383.52912	175.76219
3	319.26864	382.55977	175.04125	318.97249	383.26716	175.35842
3.02	319.26864	382.55977	174.60417	318.99587	383.01643	174.96332
3.04	317.86217	382.55977	177.82042	319.02091	382.77408	174.57388
3.06	319.26864	382.55977	172.43432	319.04738	382.53357	174.1891
3.08	319.26864	382.55977	172.14238	319.06957	382.28666	173.82248
3.1	319.26864	382.55977	173.74218	319.08163	382.02534	173.48022
3.12	319.26864	382.55977	173.17879	319.07936	381.74377	173.1576
3.14	319.26864	381.15331	174.01355	319.06004	381.44043	172.84909
3.16	319.26864	381.15331	173.01575	319.0225	381.11849	172.55116
3.18	319.26864	381.15331	170.74345	318.96725	380.78068	172.26715
3.2	319.26864	381.15331	172.58057	318.89681	380.43008	172.00237
3.22	319.26864	379.74684	170.63171	318.81611	380.07272	171.75543
3.24	319.26864	379.74684	171.35669	318.73308	379.71858	171.52447
3.26	317.86217	378.34037	172.51725	318.65925	379.37689	171.3022
3.28	317.86217	378.34037	170.45856	318.60857	379.05521	171.08056
3.3	317.86217	378.34037	170.29071	318.59044	378.75468	170.85692
3.32	317.86217	378.34037	171.49497	318.60827	378.47069	170.62617
3.34	317.86217	378.34037	172.72484	318.65958	378.19528	170.38054
3.36	319.26864	378.34037	167.83714	318.73591	377.91947	170.11925
3.38	319.26864	378.34037	168.6973	318.82423	377.63541	169.85213
3.4	319.26864	376.9339	169.2009	318.91393	377.33865	169.57842
3.42	319.26864	376.9339	170.72395	318.99789	377.0285	169.28769
3.44	319.26864	376.9339	169.7939	319.07189	376.70292	168.96786
3.46	319.26864	376.9339	169.57134	319.13384	376.35917	168.61509
3.48	319.26864	375.52743	168.77668	319.18327	375.99633	168.23314
3.5	319.26864	375.52743	166.57736	319.22079	375.61628	167.83268
3.52	319.26864	375.52743	166.96544	319.2477	375.21899	167.4269
3.54	319.26864	375.52743	167.69766	319.26572	374.8038	167.02239
3.56	319.26864	374.12096	166.60594	319.27674	374.3725	166.62251
3.58	319.26864	374.12096	165.99286	319.28266	373.93082	166.23359
3.6	319.26864	372.71449	163.57514	319.28536	373.48439	165.86244
3.62	319.26864	372.71449	165.43139	319.28658	373.03844	165.51153
3.64	319.26864	372.71449	166.13684	319.28795	372.59399	165.1707
3.66	319.26864	372.71449	165.75927	319.29094	372.1494	164.82763
3.68	319.26864	371.30802	164.66765	319.29688	371.70405	164.47625
3.7	319.26864	371.30802	163.8252	319.3069	371.25992	164.11702
3.72	319.26864	371.30802	163.31377	319.32192	370.81772	163.75227
3.74	319.26864	369.90155	163.74979	319.34252	370.37855	163.38242
3.76	319.26864	369.90155	164.19907	319.36888	369.94553	163.00568
3.78	319.26864	369.90155	162.66145	319.40056	369.51983	162.62322
3.8	319.26864	368.49508	161.62458	319.43631	369.10229	162.24311
3.82	319.26864	368.49508	161.83959	319.47383	368.69488	161.87438
3.84	319.26864	368.49508	161.14739	319.50947	368.29661	161.52276
3.86	319.26864	368.49508	160.7725	319.53795	367.90485	161.1925
3.88	320.67511	367.08861	159.67453	319.55208	367.51857	160.88523
3.9	320.67511	367.08861	160.05887	319.54439	367.13957	160.59822
3.92	319.26864	367.08861	159.88975	319.51456	366.76808	160.32102
3.94	319.26864	365.68214	161.0947	319.46945	366.40389	160.03811
3.96	319.26864	365.68214	161.04457	319.41586	366.04751	159.73239
3.98	319.26864	365.68214	160.59044	319.35898	365.6955	159.39353
4	319.26864	365.68214	160.23841	319.30286	365.34154	159.02121
4.02	319.26864	365.68214	158.10305	319.25078	364.97916	158.62485
4.04	319.26864	364.27567	157.8648	319.20578	364.60466	158.22125
4.06	319.26864	364.27567	156.87375	319.17102	364.21809	157.82559
4.08	317.86217	364.27567	156.00216	319.15015	363.81874	157.44918
4.1	319.26864	362.8692	156.08415	319.1457	363.40641	157.09586
4.12	319.26864	362.8692	156.65248	319.15364	362.98266	156.75914
4.14	319.26864	362.8692	158.73435	319.16903	362.54669	156.42507
4.16	319.26864	362.8692	156.54661	319.18784	362.09676	156.08086
4.18	319.26864	361.46273	155.93527	319.20684	361.63377	155.72651
4.2	319.26864	361.46273	156.08764	319.22343	361.16291	155.36784
4.22	319.26864	360.05626	154.04814	319.23551	360.68989	155.01338
4.24	319.26864	360.05626	154.20105	319.24136	360.22095	154.67448
4.26	319.26864	360.05626	154.37691	319.23952	359.75914	154.35767
4.28	319.26864	358.64979	152.38941	319.22877	359.30618	154.0657
4.3	319.26864	358.64979	154.03239	319.20811	358.86427	153.79856
4.32	319.26864	358.64979	152.76208	319.1769	358.43224	153.54766
4.34	319.26864	358.64979	154.70223	319.13499	358.00717	153.30234
4.36	317.86217	357.24332	154.81912	319.08297	357.5879	153.04998
4.38	319.26864	357.24332	152.36041	319.02065	357.17649	152.78668
4.4	319.26864	357.24332	151.52257	318.94182	356.77414	152.51929
4.42	319.26864	355.83685	152.08102	318.84043	356.38256	152.25343
4.44	319.26864	355.83685	151.46865	318.71306	356.00531	151.98857
4.46	319.26864	355.83685	151.10742	318.55974	355.64345	151.72128
4.48	317.86217	355.83685	153.4872	318.38498	355.29669	151.4443
4.5	317.86217	354.43038	152.10224	318.19711	354.96625	151.14912
4.52	317.86217	354.43038	150.18326	318.00218	354.65577	150.83858
4.54	317.86217	354.43038	150.00461	317.80356	354.36646	150.52243
4.56	317.86217	354.43038	150.19372	317.60352	354.09769	150.20753
4.58	316.4557	354.43038	150.3386	317.40479	353.84934	149.89706
4.6	317.86217	353.02391	148.90935	317.21028	353.62389	149.59407
4.62	317.86217	353.02391	148.53032	317.0191	353.42657	149.30298
4.64	316.4557	353.02391	147.95386	316.83363	353.25967	149.02415
4.66	316.4557	353.02391	149.38606	316.66116	353.1222	148.75149
4.68	316.4557	353.02391	148.88361	316.50779	353.01124	148.47302
4.7	316.4557	353.02391	148.26241	316.37796	352.92308	148.17923
4.72	316.4557	353.02391	148.25871	316.27566	352.85405	147.86381
4.74	316.4557	351.61744	147.26108	316.20546	352.80128	147.52192
4.76	315.04923	353.02391	148.07774	316.17333	352.76135	147.1506
4.78	315.04923	353.02391	147.73888	316.18532	352.72511	146.74728
4.8	316.4557	353.02391	146.10578	316.2403	352.68365	146.31528
4.82	316.4557	353.02391	145.85662	316.3299	352.63042	145.86417
4.84	316.4557	351.61744	146.65273	316.44552	352.56163	145.40371
4.86	316.4557	353.02391	144.46703	316.57956	352.47479	144.94501
4.88	316.4557	353.02391	144.15281	316.72445	352.3636	144.50517
4.9	316.4557	353.02391	141.48719	316.87164	352.22434	144.09998
4.92	317.86217	351.61744	143.79172	317.01041	352.05859	143.73918
4.94	317.86217	351.61744	142.3399	317.12861	351.87248	143.41824
4.96	317.86217	351.61744	143.87969	317.21905	351.67053	143.12795
4.98	317.86217	351.61744	143.72402	317.28044	351.45523	142.85447
5	316.4557	351.61744	143.78263	317.31667	351.22866	142.58764
5.02	317.86217	351.61744	142.30845	317.33444	350.99422	142.32457
5.04	317.86217	350.21097	140.76512	317.33733	350.75843	142.06984
5.06	316.4557	350.21097	142.78241	317.33129	350.53091	141.82782
5.08	316.4557	350.21097	143.36388	317.32461	350.31878	141.59717
5.1	317.86217	350.21097	140.53311	317.32046	350.12655	141.38224
5.12	317.86217	348.8045	138.97132	317.31691	349.95789	141.19696
5.14	316.4557	350.21097	140.59332	317.3145	349.81521	141.0501
5.16	316.4557	350.21097	141.57418	317.31628	349.69541	140.93685
5.18	317.86217	350.21097	141.27946	317.32025	349.59667	140.84783
5.2	317.86217	350.21097	141.65633	317.31945	349.52125	140.77705
5.22	317.86217	348.8045	140.59419	317.30936	349.47629	140.72281
5.24	317.86217	348.8045	139.56939	317.28982	349.47252	140.68853
5.26	317.86217	348.8045	140.6831	317.26509	349.51713	140.67658
5.28	316.4557	348.8045	140.23603	317.24402	349.61191	140.68326
5.3	316.4557	350.21097	140.12536	317.23834	349.75287	140.70278
5.32	316.4557	350.21097	141.38853	317.25537	349.93141	140.72622
5.34	316.4557	350.21097	141.78614	317.29609	350.14063	140.74187
5.36	317.86217	350.21097	142.15328	317.35511	350.37586	140.74216
5.38	317.86217	350.21097	141.01218	317.42213	350.63293	140.72786
5.4	317.86217	351.61744	140.67613	317.48904	350.90633	140.70901
5.42	317.86217	351.61744	140.84064	317.55126	351.18903	140.69904
5.44	317.86217	351.61744	139.81411	317.60716	351.47781	140.71172
5.46	317.86217	351.61744	140.07549	317.65764	351.77285	140.76037
5.48	317.86217	351.61744	140.07549	317.70563	352.07545	140.85279
5.5	317.86217	353.02391	140.58732	317.75569	352.38564	140.9909
5.52	317.86217	353.02391	141.35026	317.81364	352.70167	141.17105
5.54	317.86217	353.02391	141.53984	317.88614	353.02499	141.3866
5.56	317.86217	353.02391	141.52991	317.98022	353.35965	141.63158
5.58	317.86217	353.02391	142.56299	318.10268	353.70965	141.90091
5.6	317.86217	354.43038	140.38143	318.25934	354.07628	142.19006
5.62	317.86217	354.43038	142.93717	318.45406	354.45723	142.49548
5.64	317.86217	354.43038	143.85426	318.68748	354.8511	142.80546
5.66	319.26864	354.43038	142.52299	318.95544	355.25626	143.10963
5.68	319.26864	355.83685	142.96863	319.24903	355.66773	143.40301
5.7	319.26864	355.83685	144.61316	319.55992	356.07576	143.67833
5.72	320.67511	357.24332	144.55564	319.87992	356.4701	143.92645
5.74	320.67511	357.24332	144.13641	320.20038	356.84049	144.14347
5.76	320.67511	357.24332	143.41517	320.51711	357.18099	144.33009
5.78	320.67511	358.64979	144.0977	320.82976	357.48893	144.48659
5.8	320.67511	357.24332	146.16914	321.1392	357.76406	144.60783
5.82	322.08158	357.24332	144.77887	321.44509	358.01168	144.68749
5.84	322.08158	358.64979	144.58862	321.74528	358.23487	144.72716
