# Experiment
0.02	-1.444787e-01
0.04	-4.847562e-02
0.06	1.154886e-01
0.08	8.675586e-02
0.10	-1.577925e-03
0.12	7.791790e-02
0.14	8.339556e-02
0.16	2.278407e-02
0.18	4.596623e-02
0.20	6.364363e-02
0.22	7.316797e-02
0.24	3.683522e-02
0.26	1.003953e-01
0.28	4.730469e-02
0.30	6.351836e-02
0.32	4.066314e-02
0.34	3.787551e-02
0.36	7.859146e-02
0.38	6.329219e-02
0.40	4.181689e-02
0.42	5.826478e-02
0.44	6.309862e-02
0.46	3.069412e-02
0.48	8.827861e-02
0.50	5.579740e-02
0.52	3.062888e-02
0.54	3.541402e-02
0.56	3.483106e-02
0.58	5.231349e-02
0.60	4.883458e-02
0.62	5.876792e-02
0.64	3.874136e-02
0.66	3.321306e-02
0.68	4.731151e-02
0.70	-2.031874e-03
0.72	9.487552e-02
0.74	7.439753e-02
0.76	5.336321e-02
0.78	6.493090e-02
0.80	4.230060e-02
0.82	4.538542e-02
0.84	2.100566e-02
0.86	6.137898e-02
0.88	5.041271e-02
0.90	3.480551e-02
0.92	3.991841e-02
0.94	3.911649e-02
0.96	4.398292e-02
0.98	4.038788e-02
1.00	1.778943e-02
1.02	4.253743e-02
1.04	4.752785e-02
1.06	4.403833e-02
1.08	3.610004e-02
1.10	3.935766e-02
1.12	2.207950e-02
1.14	2.448363e-02
1.16	6.016272e-02
1.18	2.478722e-02
1.20	5.978642e-03
1.22	7.945835e-02
1.24	3.346026e-02
1.26	1.692786e-02
1.28	4.872138e-02
1.30	1.883442e-02
1.32	2.223671e-02
1.34	9.219620e-02
1.36	-1.401654e-02
1.38	2.014395e-02
1.40	4.849913e-02
1.42	4.628213e-02
1.44	1.730880e-02
1.46	2.562057e-02
1.48	3.948621e-02
1.50	6.575929e-02
1.52	9.301592e-03
1.54	5.176212e-02
1.56	4.066368e-02
1.58	4.304365e-02
1.60	1.459040e-02
1.62	1.552488e-02
1.64	2.960068e-02
1.66	6.340031e-02
1.68	-1.924116e-02
1.70	1.748540e-02
1.72	4.399009e-02
1.74	3.214075e-02
1.76	1.014386e-02
1.78	4.668979e-02
1.80	3.274041e-02
1.82	5.009242e-02
1.84	4.681052e-02
1.86	9.836494e-03
1.88	2.432680e-02
1.90	1.542274e-02
1.92	1.456244e-02
1.94	5.030285e-02
1.96	5.170674e-02
1.98	-2.520911e-02
2.00	4.507959e-02
2.02	4.131484e-02
2.04	7.627948e-03
2.06	6.206272e-02
2.08	1.876109e-02
2.10	2.525944e-02
2.12	3.298789e-02
2.14	6.182069e-02
2.16	5.010980e-02
2.18	1.673437e-02
2.20	1.276132e-02
2.22	4.739641e-02
2.24	4.115861e-03
2.26	5.371871e-02
2.28	4.197469e-02
2.30	7.398216e-02
