# T=300.0 K, eta=0.010 g/cm s, D=0.2197 mu^2/s, D_r=0.1648 rad^2/s, tmax=1000.0 s, dt=0.020 s, seed=98, <v>=20.0 mu/s, <t>= 1.00 s, lambda_T=0.020, run=True, tumble=False, tbm=True, rbm=True
1.40	2.193650e+01	-1.316661e+01	-6.827535e+00	2.647989e+01
1.42	2.209341e+01	-1.339028e+01	-6.911199e+00	2.674291e+01
1.44	2.260748e+01	-1.343535e+01	-7.199141e+00	2.726600e+01
1.46	2.317233e+01	-1.322975e+01	-7.276866e+00	2.765747e+01
1.48	2.357605e+01	-1.340219e+01	-7.116211e+00	2.803729e+01
1.50	2.398426e+01	-1.350843e+01	-7.004447e+00	2.840396e+01
1.52	2.424451e+01	-1.358750e+01	-6.817406e+00	2.861631e+01
1.54	2.456850e+01	-1.367765e+01	-6.785634e+00	2.892636e+01
1.56	2.501033e+01	-1.376296e+01	-6.841361e+00	2.935540e+01
1.58	2.532432e+01	-1.377682e+01	-7.001879e+00	2.966729e+01
1.60	2.577502e+01	-1.386051e+01	-7.019345e+00	3.009545e+01
1.62	2.606444e+01	-1.388541e+01	-6.894210e+00	3.032638e+01
1.64	2.648369e+01	-1.381629e+01	-6.688904e+00	3.061074e+01
1.66	2.684203e+01	-1.380960e+01	-6.583047e+00	3.089557e+01
1.68	2.699013e+01	-1.370105e+01	-6.346519e+00	3.092675e+01
1.70	2.724226e+01	-1.369109e+01	-6.396291e+00	3.115284e+01
1.72	2.749475e+01	-1.365058e+01	-6.232802e+00	3.132327e+01
1.74	2.786213e+01	-1.366630e+01	-5.982323e+00	3.160466e+01
1.76	2.829663e+01	-1.364699e+01	-5.900063e+00	3.196483e+01
1.78	2.865710e+01	-1.379131e+01	-5.925255e+00	3.235025e+01
1.80	2.918225e+01	-1.384925e+01	-5.856096e+00	3.282833e+01
1.82	2.945938e+01	-1.392828e+01	-5.802070e+00	3.309858e+01
1.84	2.997232e+01	-1.390799e+01	-5.858809e+00	3.355738e+01
1.86	3.033942e+01	-1.400275e+01	-5.775007e+00	3.391030e+01
1.88	3.050594e+01	-1.396504e+01	-5.780803e+00	3.404486e+01
1.90	3.090416e+01	-1.398521e+01	-5.791667e+00	3.441216e+01
1.92	3.120387e+01	-1.415745e+01	-5.787795e+00	3.475074e+01
1.94	3.166876e+01	-1.408671e+01	-5.684321e+00	3.512345e+01
1.96	3.205736e+01	-1.409390e+01	-5.590138e+00	3.546212e+01
1.98	3.235586e+01	-1.422065e+01	-5.393812e+00	3.575223e+01
2.00	3.266306e+01	-1.436950e+01	-5.344707e+00	3.608218e+01
2.02	3.311924e+01	-1.452018e+01	-5.352942e+00	3.655645e+01
2.04	3.343824e+01	-1.449896e+01	-5.418014e+00	3.684685e+01
2.06	3.383643e+01	-1.460533e+01	-5.517423e+00	3.726476e+01
2.08	3.406789e+01	-1.461992e+01	-5.444293e+00	3.747003e+01
2.10	3.434555e+01	-1.477267e+01	-5.361979e+00	3.777035e+01
2.12	3.496249e+01	-1.496628e+01	-5.131429e+00	3.837573e+01
2.14	3.536470e+01	-1.508520e+01	-5.033161e+00	3.877573e+01
2.16	3.578137e+01	-1.517415e+01	-5.058298e+00	3.919372e+01
2.18	3.632694e+01	-1.528036e+01	-5.013687e+00	3.972749e+01
2.20	3.692160e+01	-1.526836e+01	-4.979590e+00	4.026318e+01
2.22	3.738220e+01	-1.537393e+01	-4.848936e+00	4.070994e+01
2.24	3.768363e+01	-1.537592e+01	-4.708965e+00	4.097132e+01
2.26	3.811229e+01	-1.535586e+01	-4.771187e+00	4.136560e+01
2.28	3.836405e+01	-1.555333e+01	-4.710310e+00	4.166405e+01
2.30	3.864413e+01	-1.566872e+01	-4.641556e+00	4.195737e+01
2.32	3.908185e+01	-1.574467e+01	-4.598506e+00	4.238434e+01
2.34	3.945096e+01	-1.570027e+01	-4.460325e+00	4.269392e+01
2.36	3.996748e+01	-1.558569e+01	-4.270270e+00	4.311088e+01
2.38	4.039774e+01	-1.573089e+01	-4.147272e+00	4.355041e+01
2.40	4.066778e+01	-1.583806e+01	-3.923713e+00	4.381904e+01
2.42	4.116148e+01	-1.597351e+01	-3.679976e+00	4.430533e+01
2.44	4.139982e+01	-1.603798e+01	-3.542704e+00	4.453889e+01
2.46	4.172967e+01	-1.625701e+01	-3.361701e+00	4.491055e+01
2.48	4.212218e+01	-1.623517e+01	-3.313619e+00	4.526410e+01
2.50	4.261967e+01	-1.638473e+01	-3.238165e+00	4.577533e+01
2.52	4.303006e+01	-1.649683e+01	-3.025192e+00	4.618315e+01
2.54	4.333397e+01	-1.678139e+01	-2.857025e+00	4.655760e+01
2.56	4.362860e+01	-1.702089e+01	-2.603350e+00	4.690355e+01
2.58	4.394552e+01	-1.726766e+01	-2.384582e+00	4.727650e+01
2.60	4.429400e+01	-1.749557e+01	-2.195269e+00	4.767465e+01
2.62	4.453278e+01	-1.773138e+01	-2.064799e+00	4.797743e+01
2.64	4.485411e+01	-1.792263e+01	-1.813777e+00	4.833634e+01
2.66	4.525897e+01	-1.803865e+01	-1.861036e+00	4.875686e+01
2.68	4.549236e+01	-1.811260e+01	-1.535461e+00	4.898958e+01
2.70	4.579829e+01	-1.794699e+01	-1.347222e+00	4.920765e+01
2.72	4.601367e+01	-1.774308e+01	-1.234605e+00	4.933153e+01
2.74	4.619189e+01	-1.774522e+01	-9.785221e-01	4.949284e+01
2.76	4.653103e+01	-1.769565e+01	-8.662996e-01	4.978979e+01
2.78	4.681184e+01	-1.785951e+01	-6.263265e-01	5.010692e+01
2.80	4.716324e+01	-1.795399e+01	-2.998225e-01	5.046590e+01
2.82	4.764035e+01	-1.794399e+01	1.786854e-01	5.090797e+01
2.84	4.802926e+01	-1.797857e+01	3.304669e-01	5.128497e+01
2.86	4.830334e+01	-1.811941e+01	7.226999e-01	5.159504e+01
2.88	4.852894e+01	-1.832096e+01	1.090694e+00	5.188358e+01
2.90	4.856951e+01	-1.863281e+01	1.519815e+00	5.204314e+01
2.92	4.880698e+01	-1.889667e+01	1.751003e+00	5.236671e+01
2.94	4.886713e+01	-1.924784e+01	2.012423e+00	5.255973e+01
2.96	4.891613e+01	-1.936968e+01	2.261626e+00	5.266011e+01
2.98	4.903827e+01	-1.965771e+01	2.736296e+00	5.290241e+01
3.00	4.911000e+01	-1.983885e+01	3.087523e+00	5.305567e+01
3.02	4.919465e+01	-1.980028e+01	3.302374e+00	5.313257e+01
3.04	4.934690e+01	-1.994351e+01	3.590139e+00	5.334557e+01
3.06	4.933013e+01	-2.004019e+01	3.947624e+00	5.339152e+01
3.08	4.922011e+01	-2.011826e+01	4.390777e+00	5.335394e+01
3.10	4.911733e+01	-2.035194e+01	4.733496e+00	5.337714e+01
3.12	4.912861e+01	-2.025948e+01	4.951519e+00	5.337213e+01
3.14	4.921238e+01	-2.027945e+01	5.435114e+00	5.350379e+01
3.16	4.929950e+01	-2.037255e+01	5.745616e+00	5.365159e+01
3.18	4.927837e+01	-2.035635e+01	6.096646e+00	5.366477e+01
3.20	4.929545e+01	-2.026889e+01	6.499172e+00	5.369459e+01
3.22	4.937242e+01	-2.021105e+01	6.967341e+00	5.380211e+01
3.24	4.948038e+01	-2.012821e+01	7.410983e+00	5.392936e+01
3.26	4.964331e+01	-2.006822e+01	7.836140e+00	5.411651e+01
3.28	4.975100e+01	-2.000899e+01	8.057507e+00	5.422587e+01
3.30	4.981439e+01	-1.997090e+01	8.415185e+00	5.432427e+01
3.32	4.975177e+01	-1.982278e+01	8.706672e+00	5.425853e+01
3.34	4.976771e+01	-1.981484e+01	9.050979e+00	5.432654e+01
3.36	4.968685e+01	-1.988673e+01	9.393602e+00	5.433696e+01
3.38	4.967409e+01	-1.968934e+01	9.893252e+00	5.434208e+01
3.40	4.964354e+01	-1.944385e+01	1.033470e+01	5.430792e+01
3.42	4.984603e+01	-1.929552e+01	1.072486e+01	5.451574e+01
3.44	4.987116e+01	-1.937632e+01	1.107147e+01	5.463655e+01
3.46	4.992916e+01	-1.946892e+01	1.149974e+01	5.481062e+01
3.48	5.004772e+01	-1.970988e+01	1.199513e+01	5.511023e+01
3.50	5.017507e+01	-1.980496e+01	1.252970e+01	5.537840e+01
3.52	5.036913e+01	-1.978655e+01	1.295091e+01	5.564425e+01
3.54	5.061562e+01	-1.958878e+01	1.347532e+01	5.592178e+01
3.56	5.057912e+01	-1.970873e+01	1.373515e+01	5.599406e+01
3.58	5.068134e+01	-1.980046e+01	1.411389e+01	5.621262e+01
3.60	5.090287e+01	-1.972962e+01	1.434748e+01	5.644652e+01
