# T=300.0 K, eta=0.010 g/cm s, D=0.2197 mu^2/s, D_r=0.1648 rad^2/s, tmax=1000.0 s, dt=0.020 s, seed=98, <v>=20.0 mu/s, <t>= 1.00 s, lambda_T=0.020, run=True, tumble=False, tbm=True, rbm=True
0.02	1.300537e-02
0.04	2.608182e-02
0.06	3.909038e-02
0.08	5.217597e-02
0.10	6.513493e-02
0.12	7.816663e-02
0.14	9.112419e-02
0.16	1.042308e-01
0.18	1.173163e-01
0.20	1.305948e-01
0.22	1.437839e-01
0.24	1.568232e-01
0.26	1.698185e-01
0.28	1.826860e-01
0.30	1.955452e-01
0.32	2.081905e-01
0.34	2.209662e-01
0.36	2.336917e-01
0.38	2.461563e-01
0.40	2.584847e-01
0.42	2.710857e-01
0.44	2.835630e-01
0.46	2.960083e-01
0.48	3.082885e-01
0.50	3.205246e-01
0.52	3.329577e-01
0.54	3.454781e-01
0.56	3.577945e-01
0.58	3.701695e-01
0.60	3.823757e-01
0.62	3.945613e-01
0.64	4.067224e-01
0.66	4.188788e-01
0.68	4.310333e-01
0.70	4.433380e-01
0.72	4.555414e-01
0.74	4.675877e-01
0.76	4.796952e-01
0.78	4.917763e-01
0.80	5.040153e-01
0.82	5.162876e-01
0.84	5.285792e-01
0.86	5.409137e-01
0.88	5.532941e-01
0.90	5.658367e-01
0.92	5.785125e-01
0.94	5.911952e-01
0.96	6.039295e-01
0.98	6.166669e-01
1.00	6.295958e-01
1.02	6.426997e-01
1.04	6.557732e-01
1.06	6.686963e-01
1.08	6.816167e-01
1.10	6.943557e-01
1.12	7.071194e-01
1.14	7.198581e-01
1.16	7.325581e-01
1.18	7.453533e-01
1.20	7.583608e-01
1.22	7.714891e-01
1.24	7.848137e-01
1.26	7.981822e-01
1.28	8.113553e-01
1.30	8.246171e-01
1.32	8.377690e-01
1.34	8.510423e-01
1.36	8.641859e-01
1.38	8.774270e-01
1.40	8.906350e-01
1.42	9.039289e-01
1.44	9.171843e-01
1.46	9.304114e-01
1.48	9.438124e-01
1.50	9.570999e-01
1.52	9.704218e-01
1.54	9.839760e-01
1.56	9.976673e-01
1.58	1.011394e+00
1.60	1.025020e+00
1.62	1.038850e+00
1.64	1.052732e+00
1.66	1.066341e+00
1.68	1.079886e+00
1.70	1.093454e+00
1.72	1.106971e+00
1.74	1.120566e+00
1.76	1.134143e+00
1.78	1.147866e+00
1.80	1.161655e+00
1.82	1.175239e+00
1.84	1.188838e+00
1.86	1.202596e+00
1.88	1.216195e+00
1.90	1.229713e+00
1.92	1.243388e+00
1.94	1.256956e+00
1.96	1.270361e+00
1.98	1.283613e+00
2.00	1.296891e+00
2.02	1.310271e+00
2.04	1.323658e+00
2.06	1.337137e+00
2.08	1.350403e+00
2.10	1.363765e+00
2.12	1.377174e+00
2.14	1.390664e+00
2.16	1.404293e+00
2.18	1.418077e+00
2.20	1.431947e+00
2.22	1.445647e+00
2.24	1.459404e+00
2.26	1.473219e+00
2.28	1.487163e+00
2.30	1.500984e+00
2.32	1.514817e+00
2.34	1.528640e+00
2.36	1.542433e+00
2.38	1.556435e+00
2.40	1.570511e+00
2.42	1.584775e+00
2.44	1.598962e+00
2.46	1.613303e+00
2.48	1.627635e+00
2.50	1.641982e+00
2.52	1.656307e+00
2.54	1.670393e+00
2.56	1.684476e+00
2.58	1.698371e+00
2.60	1.711930e+00
2.62	1.725520e+00
2.64	1.739025e+00
2.66	1.752545e+00
2.68	1.766157e+00
2.70	1.779729e+00
2.72	1.793358e+00
2.74	1.806908e+00
2.76	1.820599e+00
2.78	1.834254e+00
2.80	1.848188e+00
2.82	1.861971e+00
2.84	1.875830e+00
2.86	1.889755e+00
2.88	1.903754e+00
2.90	1.917765e+00
2.92	1.931894e+00
2.94	1.946080e+00
2.96	1.960168e+00
2.98	1.974387e+00
3.00	1.988621e+00
3.02	2.002900e+00
3.04	2.017292e+00
3.06	2.031732e+00
3.08	2.045968e+00
3.10	2.060314e+00
3.12	2.074708e+00
3.14	2.089058e+00
3.16	2.103235e+00
3.18	2.117355e+00
3.20	2.131481e+00
3.22	2.145537e+00
